country,continent,year,pop,lifeExp,childMortPer1000,fertRate,gdpPercap
Samoa,Asia,1806,47300,25.4,452,6.98,2000
Samoa,Asia,1807,47200,25.4,449,6.98,2000
Samoa,Asia,1808,47200,25.4,446,6.98,2000
Samoa,Asia,1809,47200,25.4,443,6.98,2000
Samoa,Asia,1810,47200,25.4,440,6.98,2000
Samoa,Asia,1811,47200,25.4,437,6.98,2000
Samoa,Asia,1812,47200,25.4,434,6.98,2000
Samoa,Asia,1813,47200,25.4,431,6.98,2000
Samoa,Asia,1814,47200,25.4,428,6.98,2000
Samoa,Asia,1815,47200,25.4,425,6.98,2000
Samoa,Asia,1816,47200,25.4,422,6.98,2000
Samoa,Asia,1817,47200,25.4,419,6.98,2000
Samoa,Asia,1818,47200,25.4,416,6.98,2000
Samoa,Asia,1819,47100,25.4,413,6.98,2000
Samoa,Asia,1820,47100,25.4,410,6.98,2000
Samoa,Asia,1821,47100,25.4,408,6.98,2010
Samoa,Asia,1822,47100,25.4,405,6.98,2020
Samoa,Asia,1823,47100,25.4,402,6.98,2020
Samoa,Asia,1824,47100,25.4,399,6.98,2030
Samoa,Asia,1825,47100,25.4,396,6.98,2040
Samoa,Asia,1826,47100,25.4,394,6.98,2040
Samoa,Asia,1827,47100,25.4,391,6.98,2050
Samoa,Asia,1828,47100,25.4,388,6.98,2060
Samoa,Asia,1829,47100,25.4,386,6.98,2070
Samoa,Asia,1830,47100,25.4,383,6.98,2070
Samoa,Asia,1831,47100,25.4,380,6.98,2080
Samoa,Asia,1832,47000,25.4,378,6.98,2090
Samoa,Asia,1833,47000,25.4,375,6.98,2090
Samoa,Asia,1834,47000,25.4,373,6.98,2100
Samoa,Asia,1835,47000,25.4,370,6.98,2110
Samoa,Asia,1836,47000,25.4,367,6.98,2120
Samoa,Asia,1837,47000,25.4,365,6.98,2120
Samoa,Asia,1838,47000,25.4,362,6.98,2130
Samoa,Asia,1839,47000,25.4,360,6.98,2140
Samoa,Asia,1840,47000,25.4,357,6.98,2140
Samoa,Asia,1841,47000,25.4,355,6.98,2150
Samoa,Asia,1842,47000,25.4,353,6.98,2160
Samoa,Asia,1843,47000,25.4,350,6.98,2170
Samoa,Asia,1844,46900,25.4,348,6.98,2170
Samoa,Asia,1845,46900,25.4,345,6.98,2180
Samoa,Asia,1846,46900,25.4,343,6.98,2190
Samoa,Asia,1847,46900,25.4,341,6.98,2200
Samoa,Asia,1848,46900,25.4,338,6.98,2200
Samoa,Asia,1849,46800,25.4,336,6.98,2210
Samoa,Asia,1850,46700,25.4,334,6.98,2220
Samoa,Asia,1851,46600,25.4,331,6.98,2230
Samoa,Asia,1852,46300,25.5,329,6.98,2230
Samoa,Asia,1853,46100,25.5,327,6.98,2240
Samoa,Asia,1854,45800,25.6,325,6.98,2250
Samoa,Asia,1855,45500,25.6,322,6.98,2260
Samoa,Asia,1856,45200,25.7,320,6.98,2260
Samoa,Asia,1857,45000,25.7,318,6.98,2270
Samoa,Asia,1858,44700,25.8,316,6.98,2280
Samoa,Asia,1859,44400,25.8,314,6.98,2290
Samoa,Asia,1860,44200,25.9,311,6.98,2290
Samoa,Asia,1861,43900,25.9,309,6.98,2300
Samoa,Asia,1862,43600,26,307,6.98,2310
Samoa,Asia,1863,43400,26,305,6.98,2320
Samoa,Asia,1864,43100,26.1,303,6.98,2330
Samoa,Asia,1865,42800,26.1,301,6.98,2330
Samoa,Asia,1866,42600,26.2,299,6.98,2340
Samoa,Asia,1867,42300,26.2,297,6.98,2350
Samoa,Asia,1868,42100,26.3,295,6.98,2360
Samoa,Asia,1869,41800,26.3,293,6.98,2370
Samoa,Asia,1870,41600,26.4,291,6.98,2370
Samoa,Asia,1871,41300,26.4,289,6.98,2380
Samoa,Asia,1872,41100,26.5,287,6.98,2390
Samoa,Asia,1873,40800,26.5,285,6.98,2400
Samoa,Asia,1874,40600,26.6,283,6.98,2410
Samoa,Asia,1875,40300,26.6,281,6.98,2410
Samoa,Asia,1876,40100,26.7,279,6.98,2420
Samoa,Asia,1877,39800,26.7,277,6.98,2430
Samoa,Asia,1878,39600,26.8,275,6.98,2440
Samoa,Asia,1879,39400,26.8,273,6.98,2450
Samoa,Asia,1880,39100,26.9,271,6.98,2460
Samoa,Asia,1881,38900,26.9,269,6.98,2460
Samoa,Asia,1882,38600,26.9,267,6.98,2470
Samoa,Asia,1883,38400,27,266,6.98,2480
Samoa,Asia,1884,38200,27,264,6.98,2490
Samoa,Asia,1885,38000,27.1,262,6.98,2500
Samoa,Asia,1886,37700,27.1,260,6.98,2510
Samoa,Asia,1887,37500,27.2,258,6.98,2520
Samoa,Asia,1888,37300,27.2,257,6.98,2520
Samoa,Asia,1889,37000,27.3,255,6.98,2530
Samoa,Asia,1890,36800,27.3,253,6.98,2540
Samoa,Asia,1891,36600,27.4,251,6.98,2550
Samoa,Asia,1892,36400,27.4,250,6.98,2560
Samoa,Asia,1893,36100,27.5,248,6.98,2570
Samoa,Asia,1894,35900,27.5,246,6.98,2570
Samoa,Asia,1895,35700,27.6,245,6.98,2580
Samoa,Asia,1896,35500,27.6,243,6.98,2590
Samoa,Asia,1897,35300,27.7,241,6.98,2600
Samoa,Asia,1898,35100,27.7,240,6.98,2610
Samoa,Asia,1899,35000,27.8,238,6.98,2620
Samoa,Asia,1900,35100,27.8,236,6.98,2630
Samoa,Asia,1901,35300,27.9,235,6.98,2640
Samoa,Asia,1902,35700,27.9,233,6.98,2640
Samoa,Asia,1903,36300,28,231,6.98,2650
Samoa,Asia,1904,36800,28,230,6.98,2660
Samoa,Asia,1905,37400,28.1,228,6.98,2670
Samoa,Asia,1906,37900,28.1,227,6.98,2680
Samoa,Asia,1907,38500,28.1,225,6.98,2690
Samoa,Asia,1908,39100,28.2,224,6.98,2700
Samoa,Asia,1909,39500,28.3,222,6.98,2710
Samoa,Asia,1910,39800,28.3,221,6.98,2720
Samoa,Asia,1911,39900,28.4,219,6.98,2730
Samoa,Asia,1912,39900,28.4,217,6.98,2740
Samoa,Asia,1913,39700,28.4,216,6.98,2750
Samoa,Asia,1914,39600,28.5,214,6.98,2780
Samoa,Asia,1915,39400,28.5,213,6.98,2810
Samoa,Asia,1916,39200,28.6,212,6.98,2850
Samoa,Asia,1917,39000,28.6,210,6.98,2880
Samoa,Asia,1918,38800,1.13,209,6.98,2920
Samoa,Asia,1919,39000,28.7,207,6.98,2960
Samoa,Asia,1920,39600,28.8,206,6.98,2990
Samoa,Asia,1921,40600,28.8,204,6.98,3030
Samoa,Asia,1922,42000,28.9,203,6.98,3060
Samoa,Asia,1923,43900,28.9,202,6.98,3100
Samoa,Asia,1924,45900,29,200,6.98,3140
Samoa,Asia,1925,48000,29,199,6.98,3170
Samoa,Asia,1926,50200,29.1,197,7.01,3210
Samoa,Asia,1927,52400,29.1,196,7.03,3250
Samoa,Asia,1928,54800,29.2,195,7.06,3290
Samoa,Asia,1929,57000,29.2,193,7.09,3330
Samoa,Asia,1930,58900,29.3,192,7.11,3360
Samoa,Asia,1931,60600,29.3,191,7.14,3400
Samoa,Asia,1932,62100,29.4,189,7.16,3440
Samoa,Asia,1933,63300,29.4,188,7.19,3480
Samoa,Asia,1934,64599.99999999999,29.5,187,7.22,3520
Samoa,Asia,1935,65800,30.9,186,7.24,3570
Samoa,Asia,1936,67100,32.4,184,7.27,3610
Samoa,Asia,1937,68500,33.9,183,7.3,3650
Samoa,Asia,1938,69800,35.3,182,7.32,3690
Samoa,Asia,1939,71200,36.8,181,7.35,3740
Samoa,Asia,1940,72500,38.3,179,7.38,3780
Samoa,Asia,1941,73900,39.9,178,7.4,3810
Samoa,Asia,1942,75300,41.5,177,7.43,3830
Samoa,Asia,1943,76700,43.1,176,7.45,3860
Samoa,Asia,1944,78100,44.7,174,7.48,3880
Samoa,Asia,1945,79600,46.3,173,7.51,3910
Samoa,Asia,1946,81100,47.9,172,7.53,3930
Samoa,Asia,1947,82600,49.5,171,7.56,3960
Samoa,Asia,1948,84200,51.2,170,7.59,3980
Samoa,Asia,1949,85900,52.8,168,7.61,4010
Samoa,Asia,1950,88000,54.4,167,7.64,4040
Samoa,Asia,1951,89900,55,164,7.64,4060
Samoa,Asia,1952,91900,55.5,160,7.63,4090
Samoa,Asia,1953,94000,56.1,157,7.63,4120
Samoa,Asia,1954,96000,56.6,153,7.63,4140
Samoa,Asia,1955,98000,57.2,150,7.63,4170
Samoa,Asia,1956,100000,58.3,147,7.63,4200
Samoa,Asia,1957,103000,59,144,7.64,4220
Samoa,Asia,1958,106000,59.6,141,7.65,4250
Samoa,Asia,1959,110000,60.2,138,7.65,4280
Samoa,Asia,1960,113000,60.7,135,7.65,4310
Samoa,Asia,1961,117000,61.1,131,7.65,4330
Samoa,Asia,1962,120000,61.3,127,7.63,4360
Samoa,Asia,1963,123000,61.4,124,7.6,4390
Samoa,Asia,1964,127000,57.2,120,7.57,4420
Samoa,Asia,1965,130000,61.3,117,7.52,4450
Samoa,Asia,1966,133000,61.3,114,7.46,4480
Samoa,Asia,1967,136000,61.8,111,7.4,4510
Samoa,Asia,1968,138000,62,108,7.33,4540
Samoa,Asia,1969,140000,62.2,105,7.27,4570
Samoa,Asia,1970,143000,62.4,102,7.19,4600
Samoa,Asia,1971,145000,62.6,95.4,7.12,4630
Samoa,Asia,1972,147000,63,89.3,7.04,4660
Samoa,Asia,1973,150000,63.2,83.6,6.95,4690
Samoa,Asia,1974,152000,63.3,78.3,6.86,4130
Samoa,Asia,1975,155000,63.6,73.3,6.76,3910
Samoa,Asia,1976,158000,64.1,68.6,6.66,4220
Samoa,Asia,1977,160000,64.4,64.3,6.55,4130
Samoa,Asia,1978,162000,64.7,60.2,6.43,4340
Samoa,Asia,1979,163000,65,56.3,6.32,4860
Samoa,Asia,1980,165000,65.2,52.8,6.2,4520
Samoa,Asia,1981,166000,65.4,48.5,6.09,4080
Samoa,Asia,1982,167000,65.5,44.6,5.97,4010
Samoa,Asia,1983,167000,65.7,41.1,5.85,3990
Samoa,Asia,1984,167000,65.8,38,5.73,4010
Samoa,Asia,1985,167000,66,36.5,5.62,4130
Samoa,Asia,1986,166000,66.2,34.9,5.51,4320
Samoa,Asia,1987,167000,66.4,33.5,5.4,4290
Samoa,Asia,1988,167000,66.6,32.3,5.3,4180
Samoa,Asia,1989,168000,66.8,31.2,5.21,4290
Samoa,Asia,1990,168000,66.9,30.1,5.12,4040
Samoa,Asia,1991,169000,66.9,29.1,5.03,3920
Samoa,Asia,1992,170000,67.2,28.2,4.96,3860
Samoa,Asia,1993,171000,67.4,27.2,4.88,3960
Samoa,Asia,1994,173000,67.5,26.2,4.82,3800
Samoa,Asia,1995,175000,67.7,25.3,4.75,4000
Samoa,Asia,1996,177000,67.8,24.4,4.69,4220
Samoa,Asia,1997,179000,68,23.5,4.64,4190
Samoa,Asia,1998,180000,68.2,22.6,4.59,4220
Samoa,Asia,1999,182000,68.3,21.9,4.54,4250
Samoa,Asia,2000,184000,68.5,21.1,4.5,4410
Samoa,Asia,2001,186000,68.6,20.4,4.48,4670
Samoa,Asia,2002,187000,68.8,19.9,4.46,4880
Samoa,Asia,2003,187000,68.9,19.5,4.45,5080
Samoa,Asia,2004,188000,69,19.2,4.46,5190
Samoa,Asia,2005,189000,69,19,4.46,5480
Samoa,Asia,2006,189000,69.2,18.9,4.46,5550
Samoa,Asia,2007,190000,69.3,18.9,4.45,5530
Samoa,Asia,2008,192000,69.5,18.9,4.43,5650
Samoa,Asia,2009,193000,67.5,24.2,4.39,5540
Samoa,Asia,2010,195000,69.6,18.7,4.34,5810
Samoa,Asia,2011,196000,69.7,18.5,4.28,5980
Samoa,Asia,2012,198000,69.6,18.3,4.21,5710
Samoa,Asia,2013,200000,69.9,17.9,4.15,5660
Samoa,Asia,2014,202000,70,17.6,4.09,5650
Samoa,Asia,2015,204000,70.1,17.2,4.03,5810
Samoa,Asia,2016,206000,70.2,16.7,3.98,6210
Samoa,Asia,2017,208000,70.3,16.3,3.93,6240
Samoa,Asia,2018,210000,70.4,15.8,3.88,6140
Samoa,Asia,2019,212000,70.5,15.4,3.83,6350
Samoa,Asia,2020,215000,71.1,14.9,3.78,6060
Samoa,Asia,2021,219000,71.1,14.5,3.74,5530
Samoa,Asia,2022,222000,70.9,14.1,3.69,5120
Samoa,Asia,2023,226000,71.1,13.8,3.65,5490
Samoa,Asia,2024,229000,71.2,13.4,3.6,5650
Samoa,Asia,2025,232000,71.4,13,3.56,5800
Samoa,Asia,2026,235000,71.5,12.7,3.52,5940
Samoa,Asia,2027,239000,71.7,12.4,3.49,6040
Samoa,Asia,2028,242000,71.8,12.1,3.45,6140
Samoa,Asia,2029,245000,72,11.8,3.41,6230
Samoa,Asia,2030,249000,72.1,11.5,3.37,5930
Samoa,Asia,2031,252000,72.3,11.2,3.34,6080
Samoa,Asia,2032,255000,72.4,10.9,3.31,6220
Samoa,Asia,2033,259000,72.5,10.6,3.27,6370
Samoa,Asia,2034,262000,72.7,10.3,3.24,6520
Samoa,Asia,2035,266000,72.8,10.1,3.21,6680
Samoa,Asia,2036,269000,73,9.84,3.17,6840
Samoa,Asia,2037,273000,73.2,9.61,3.14,7010
Samoa,Asia,2038,276000,73.3,9.38,3.11,7180
Samoa,Asia,2039,280000,73.4,9.15,3.09,7360
Samoa,Asia,2040,284000,73.6,8.94,3.06,7540
Samoa,Asia,2041,287000,73.8,8.73,3.03,7720
Samoa,Asia,2042,291000,73.9,8.53,3,7910
Samoa,Asia,2043,295000,74,8.33,2.98,8100
Samoa,Asia,2044,298000,74.2,8.14,2.95,8300
Samoa,Asia,2045,302000,74.3,7.95,2.93,8500
Samoa,Asia,2046,306000,74.5,7.77,2.9,8710
Samoa,Asia,2047,309000,74.7,7.6,2.88,8930
Samoa,Asia,2048,313000,74.8,7.43,2.85,9140
Samoa,Asia,2049,316000,75,7.26,2.83,9370
Samoa,Asia,2050,320000,75.1,7.1,2.81,9600
Samoa,Asia,2051,324000,75.3,6.95,2.78,9830
Samoa,Asia,2052,327000,75.4,6.8,2.76,10100
Samoa,Asia,2053,330000,75.5,6.66,2.74,10300
Samoa,Asia,2054,334000,75.7,6.52,2.72,10600
Samoa,Asia,2055,337000,75.8,6.38,2.7,10800
Samoa,Asia,2056,341000,76,6.25,2.68,11100
Samoa,Asia,2057,344000,76.2,6.13,2.66,11400
Samoa,Asia,2058,347000,76.3,6,2.64,11600
Samoa,Asia,2059,350000,76.5,5.88,2.62,11900
Samoa,Asia,2060,354000,76.6,5.77,2.6,12200
Samoa,Asia,2061,357000,76.8,5.65,2.58,12500
Samoa,Asia,2062,360000,76.9,5.54,2.56,12800
Samoa,Asia,2063,363000,77,5.43,2.54,13100
Samoa,Asia,2064,367000,77.2,5.33,2.52,13400
Samoa,Asia,2065,370000,77.3,5.23,2.5,13800
Samoa,Asia,2066,373000,77.5,5.13,2.49,14100
Samoa,Asia,2067,376000,77.7,5.03,2.47,14400
Samoa,Asia,2068,379000,77.8,4.94,2.45,14800
Samoa,Asia,2069,382000,77.9,4.85,2.43,15100
Samoa,Asia,2070,385000,78.1,4.76,2.41,15500
Samoa,Asia,2071,388000,78.2,4.68,2.4,15800
Samoa,Asia,2072,391000,78.4,4.6,2.38,16200
Samoa,Asia,2073,394000,78.5,4.52,2.36,16600
Samoa,Asia,2074,396000,78.7,4.45,2.35,16900
Samoa,Asia,2075,399000,78.8,4.38,2.33,17300
Samoa,Asia,2076,402000,79,4.31,2.31,17700
Samoa,Asia,2077,404000,79.1,4.25,2.3,18100
Samoa,Asia,2078,407000,79.3,4.2,2.28,18500
Samoa,Asia,2079,409000,79.4,4.15,2.27,19000
Samoa,Asia,2080,412000,79.6,4.11,2.25,19400
Samoa,Asia,2081,414000,79.7,4.07,2.24,19800
Samoa,Asia,2082,416000,79.9,4.04,2.22,20200
Samoa,Asia,2083,418000,80,4,2.21,20700
Samoa,Asia,2084,420000,80.2,3.97,2.19,21100
Samoa,Asia,2085,422000,80.3,3.93,2.18,21600
Samoa,Asia,2086,424000,80.4,3.9,2.17,22100
Samoa,Asia,2087,426000,80.6,3.87,2.15,22500
Samoa,Asia,2088,428000,80.7,3.83,2.14,23000
Samoa,Asia,2089,429000,80.8,3.8,2.13,23500
Samoa,Asia,2090,431000,81,3.77,2.12,24000
Samoa,Asia,2091,432000,81.1,3.73,2.1,24500
Samoa,Asia,2092,434000,81.3,3.7,2.09,25000
Samoa,Asia,2093,435000,81.4,3.67,2.08,25500
Samoa,Asia,2094,436000,81.5,3.65,2.07,26000
Samoa,Asia,2095,437000,81.6,3.62,2.06,26500
Samoa,Asia,2096,438000,81.8,3.59,2.05,27000
Samoa,Asia,2097,439000,81.9,3.56,2.04,27600
Samoa,Asia,2098,440000,82,3.54,2.03,28100
Samoa,Asia,2099,441000,82.2,3.51,2.02,28600
Samoa,Asia,2100,441000,82.3,3.51,2.02,29200
Yemen,Asia,1800,2590000,23.4,540,6.88,1260
Yemen,Asia,1801,2590000,23.4,540,6.88,1260
Yemen,Asia,1802,2590000,23.4,540,6.88,1270
Yemen,Asia,1803,2590000,23.4,540,6.88,1270
Yemen,Asia,1804,2590000,23.4,540,6.88,1270
Yemen,Asia,1805,2590000,23.4,540,6.88,1280
Yemen,Asia,1806,2590000,23.4,540,6.88,1280
Yemen,Asia,1807,2590000,23.4,540,6.88,1280
Yemen,Asia,1808,2590000,23.4,540,6.88,1290
Yemen,Asia,1809,2590000,23.4,540,6.88,1290
Yemen,Asia,1810,2590000,23.4,540,6.88,1290
Yemen,Asia,1811,2590000,23.4,540,6.88,1300
Yemen,Asia,1812,2590000,23.4,540,6.88,1300
Yemen,Asia,1813,2590000,23.4,540,6.88,1310
Yemen,Asia,1814,2590000,23.4,540,6.88,1310
Yemen,Asia,1815,2590000,23.4,540,6.88,1310
Yemen,Asia,1816,2590000,23.4,540,6.88,1320
Yemen,Asia,1817,2590000,23.4,540,6.88,1320
Yemen,Asia,1818,2590000,23.4,540,6.88,1320
Yemen,Asia,1819,2590000,23.4,540,6.88,1330
Yemen,Asia,1820,2600000,23.4,540,6.88,1330
Yemen,Asia,1821,2600000,23.4,540,6.88,1340
Yemen,Asia,1822,2600000,23.4,540,6.88,1340
Yemen,Asia,1823,2610000,23.4,540,6.88,1340
Yemen,Asia,1824,2610000,23.4,540,6.88,1350
Yemen,Asia,1825,2620000,23.4,540,6.88,1350
Yemen,Asia,1826,2620000,23.4,540,6.88,1350
Yemen,Asia,1827,2630000,23.4,540,6.88,1360
Yemen,Asia,1828,2630000,23.4,540,6.88,1360
Yemen,Asia,1829,2640000,23.4,540,6.88,1370
Yemen,Asia,1830,2640000,23.4,540,6.88,1370
Yemen,Asia,1831,2650000,23.4,540,6.88,1370
Yemen,Asia,1832,2650000,23.4,540,6.88,1380
Yemen,Asia,1833,2660000,23.4,540,6.88,1380
Yemen,Asia,1834,2660000,23.4,540,6.88,1380
Yemen,Asia,1835,2660000,23.4,540,6.88,1390
Yemen,Asia,1836,2670000,23.4,540,6.88,1390
Yemen,Asia,1837,2670000,23.4,540,6.88,1400
Yemen,Asia,1838,2680000,23.4,540,6.88,1400
Yemen,Asia,1839,2680000,23.4,540,6.88,1400
Yemen,Asia,1840,2690000,23.4,540,6.88,1410
Yemen,Asia,1841,2690000,23.4,540,6.88,1410
Yemen,Asia,1842,2700000,23.4,540,6.88,1420
Yemen,Asia,1843,2700000,23.4,540,6.88,1420
Yemen,Asia,1844,2710000,23.4,540,6.88,1420
Yemen,Asia,1845,2710000,23.4,540,6.88,1430
Yemen,Asia,1846,2720000,23.4,540,6.88,1430
Yemen,Asia,1847,2720000,23.4,540,6.88,1440
Yemen,Asia,1848,2730000,23.4,540,6.88,1440
Yemen,Asia,1849,2730000,23.4,540,6.88,1440
Yemen,Asia,1850,2740000,23.4,540,6.88,1450
Yemen,Asia,1851,2740000,23.5,540,6.88,1450
Yemen,Asia,1852,2750000,23.6,540,6.88,1460
Yemen,Asia,1853,2750000,23.6,540,6.88,1460
Yemen,Asia,1854,2760000,23.7,540,6.88,1470
Yemen,Asia,1855,2760000,23.8,540,6.88,1470
Yemen,Asia,1856,2760000,23.9,540,6.88,1470
Yemen,Asia,1857,2770000,24,540,6.88,1480
Yemen,Asia,1858,2770000,24.1,540,6.88,1480
Yemen,Asia,1859,2780000,24.1,540,6.88,1490
Yemen,Asia,1860,2780000,24.2,540,6.88,1490
Yemen,Asia,1861,2780000,24.3,540,6.88,1490
Yemen,Asia,1862,2790000,24.4,540,6.88,1500
Yemen,Asia,1863,2790000,24.5,540,6.88,1500
Yemen,Asia,1864,2800000,24.6,540,6.88,1510
Yemen,Asia,1865,2800000,24.6,540,6.88,1510
Yemen,Asia,1866,2810000,24.7,540,6.88,1520
Yemen,Asia,1867,2810000,24.8,540,6.88,1520
Yemen,Asia,1868,2810000,24.9,540,6.88,1520
Yemen,Asia,1869,2820000,25,540,6.88,1530
Yemen,Asia,1870,2820000,25.1,540,6.88,1530
Yemen,Asia,1871,2830000,25.1,540,6.88,1540
Yemen,Asia,1872,2830000,25.2,540,6.88,1540
Yemen,Asia,1873,2840000,25.3,540,6.88,1550
Yemen,Asia,1874,2840000,25.4,540,6.88,1550
Yemen,Asia,1875,2840000,25.5,540,6.88,1550
Yemen,Asia,1876,2850000,25.6,540,6.88,1560
Yemen,Asia,1877,2850000,25.6,540,6.88,1560
Yemen,Asia,1878,2860000,25.7,540,6.88,1570
Yemen,Asia,1879,2860000,25.8,540,6.88,1570
Yemen,Asia,1880,2870000,25.9,540,6.88,1580
Yemen,Asia,1881,2870000,26,540,6.88,1580
Yemen,Asia,1882,2870000,26.1,540,6.88,1590
Yemen,Asia,1883,2880000,26.1,540,6.88,1590
Yemen,Asia,1884,2880000,26.2,540,6.88,1600
Yemen,Asia,1885,2890000,26.3,540,6.88,1600
Yemen,Asia,1886,2890000,26.4,540,6.88,1610
Yemen,Asia,1887,2900000,26.5,540,6.88,1610
Yemen,Asia,1888,2900000,26.5,540,6.88,1610
Yemen,Asia,1889,2910000,26.6,540,6.88,1620
Yemen,Asia,1890,2910000,26.7,540,6.88,1620
Yemen,Asia,1891,2910000,26.8,540,6.88,1630
Yemen,Asia,1892,2920000,26.9,540,6.88,1630
Yemen,Asia,1893,2920000,27,540,6.88,1640
Yemen,Asia,1894,2930000,27,540,6.88,1640
Yemen,Asia,1895,2930000,27.1,540,6.88,1650
Yemen,Asia,1896,2940000,27.2,540,6.88,1650
Yemen,Asia,1897,2940000,27.3,540,6.88,1660
Yemen,Asia,1898,2950000,27.4,540,6.88,1660
Yemen,Asia,1899,2950000,27.5,540,6.88,1660
Yemen,Asia,1900,2970000,27.5,539,6.88,1670
Yemen,Asia,1901,2980000,27.6,539,6.88,1670
Yemen,Asia,1902,3010000,27.7,538,6.88,1680
Yemen,Asia,1903,3030000,27.8,538,6.88,1680
Yemen,Asia,1904,3060000,27.9,537,6.88,1690
Yemen,Asia,1905,3090000,28,536,6.88,1690
Yemen,Asia,1906,3110000,28,535,6.88,1700
Yemen,Asia,1907,3140000,28.1,534,6.88,1700
Yemen,Asia,1908,3170000,28.2,533,6.88,1710
Yemen,Asia,1909,3200000,28.3,532,6.88,1710
Yemen,Asia,1910,3230000,28.4,531,6.88,1720
Yemen,Asia,1911,3250000,28.4,530,6.88,1720
Yemen,Asia,1912,3280000,28.5,528,6.88,1730
Yemen,Asia,1913,3310000,28.6,527,6.88,1730
Yemen,Asia,1914,3340000,28.7,526,6.88,1740
Yemen,Asia,1915,3370000,28.8,525,6.88,1740
Yemen,Asia,1916,3400000,28.9,523,6.88,1750
Yemen,Asia,1917,3440000,28.9,522,6.88,1750
Yemen,Asia,1918,3470000,24.1,521,6.88,1760
Yemen,Asia,1919,3500000,29.1,520,6.88,1760
Yemen,Asia,1920,3530000,29.2,518,6.88,1770
Yemen,Asia,1921,3570000,29.3,517,6.88,1770
Yemen,Asia,1922,3600000,29.4,516,6.88,1780
Yemen,Asia,1923,3630000,29.4,514,6.88,1780
Yemen,Asia,1924,3670000,29.5,513,6.88,1790
Yemen,Asia,1925,3700000,29.6,512,6.88,1790
Yemen,Asia,1926,3740000,29.7,511,6.9,1800
Yemen,Asia,1927,3770000,29.8,509,6.91,1800
Yemen,Asia,1928,3810000,29.9,508,6.93,1810
Yemen,Asia,1929,3840000,29.9,507,6.94,1810
Yemen,Asia,1930,3880000,30,506,6.96,1820
Yemen,Asia,1931,3920000,30.1,502,6.98,1820
Yemen,Asia,1932,3950000,30.2,498,6.99,1830
Yemen,Asia,1933,3990000,30.3,495,7.01,1830
Yemen,Asia,1934,4030000.0000000005,30.4,491,7.02,1840
Yemen,Asia,1935,4070000.0000000005,30.4,488,7.04,1840
Yemen,Asia,1936,4110000.0000000005,30.5,484,7.06,1850
Yemen,Asia,1937,4139999.9999999995,30.6,481,7.08,1850
Yemen,Asia,1938,4179999.9999999995,30.7,477,7.09,1860
Yemen,Asia,1939,4220000,30.8,474,7.11,1860
Yemen,Asia,1940,4260000,30.9,470,7.13,1870
Yemen,Asia,1941,4300000,31,467,7.15,1870
Yemen,Asia,1942,4340000,31.1,464,7.16,1870
Yemen,Asia,1943,4380000,31.2,460,7.18,1870
Yemen,Asia,1944,4420000,31.3,457,7.2,1870
Yemen,Asia,1945,4470000,31.4,453,7.22,1870
Yemen,Asia,1946,4510000,31.4,450,7.24,1870
Yemen,Asia,1947,4550000,31.6,447,7.26,1870
Yemen,Asia,1948,4590000,31.7,443,7.28,1870
Yemen,Asia,1949,4650000,31.8,440,7.3,1870
Yemen,Asia,1950,4710000,31.9,437,7.32,1870
Yemen,Asia,1951,4780000,32.3,436,7.32,1870
Yemen,Asia,1952,4860000,32.6,434,7.31,1860
Yemen,Asia,1953,4930000,33,432,7.31,1860
Yemen,Asia,1954,5010000,33.2,430,7.32,1850
Yemen,Asia,1955,5090000,33.4,429,7.33,1840
Yemen,Asia,1956,5180000,33.8,427,7.34,1830
Yemen,Asia,1957,5260000,34.4,425,7.37,1820
Yemen,Asia,1958,5350000,35,423,7.4,1810
Yemen,Asia,1959,5440000,35.7,421,7.44,1800
Yemen,Asia,1960,5540000,36.5,418,7.49,1800
Yemen,Asia,1961,5650000,37.1,414,7.53,1790
Yemen,Asia,1962,5750000,36.3,409,7.58,1780
Yemen,Asia,1963,5860000,36.9,402,7.62,1780
Yemen,Asia,1964,5970000,37.6,394,7.67,1770
Yemen,Asia,1965,6100000,38.2,385,7.71,1760
Yemen,Asia,1966,6230000,38.8,375,7.74,1770
Yemen,Asia,1967,6370000,39.4,364,7.76,1770
Yemen,Asia,1968,6520000,40.2,352,7.78,1770
Yemen,Asia,1969,6670000,41,339,7.79,1770
Yemen,Asia,1970,6840000,41.9,327,7.81,2070
Yemen,Asia,1971,7020000,44.3,315,7.85,2360
Yemen,Asia,1972,7220000,45.4,304,7.92,2470
Yemen,Asia,1973,7420000,46.6,293,8,2680
Yemen,Asia,1974,7630000,47.6,282,8.12,2750
Yemen,Asia,1975,7860000,48.7,271,8.24,2860
Yemen,Asia,1976,8090000,49.8,259,8.38,3180
Yemen,Asia,1977,8350000,50.9,246,8.5,3400
Yemen,Asia,1978,8620000,51.8,233,8.61,3550
Yemen,Asia,1979,8900000,52.6,221,8.69,3610
Yemen,Asia,1980,9200000,53.3,208,8.75,3490
Yemen,Asia,1981,9530000,54,195,8.8,3570
Yemen,Asia,1982,9870000,54.3,184,8.83,3490
Yemen,Asia,1983,10200000,55.5,172,8.85,3550
Yemen,Asia,1984,10600000,56.1,162,8.86,3550
Yemen,Asia,1985,11000000,56.7,154,8.87,3380
Yemen,Asia,1986,11500000,55.2,146,8.86,3320
Yemen,Asia,1987,11900000,57.7,140,8.83,3310
Yemen,Asia,1988,12400000,58.2,135,8.79,3310
Yemen,Asia,1989,12900000,58.6,130,8.71,3280
